"id","page_id","created_at","table_count","changed_tables"
116379457,968518,2007-03-19T22:47:49Z,0,6
116414236,10152467,2007-03-20T01:15:57Z,2,2
116506712,18948043,2007-03-20T11:58:38Z,2,2
116555576,1011,2007-03-20T16:29:05Z,0,1
116933754,2523090,2007-03-22T01:42:34Z,1,2
116988784,80777,2007-03-22T08:44:31Z,0,1
117079353,19261,2007-03-22T17:55:06Z,2,2
117095952,1276221,2007-03-22T19:09:24Z,2,2
117378576,3567228,2007-03-23T21:40:14Z,0,2
117598804,12819734,2007-03-24T21:04:52Z,53,2
117872129,4630206,2007-03-25T23:59:52Z,6,2
117961992,7954570,2007-03-26T10:05:09Z,1,2
118169229,27546,2007-03-27T02:44:31Z,0,1
118390413,147411,2007-03-27T23:38:07Z,3,2
118760805,7946221,2007-03-29T12:24:28Z,6,4
118855211,683150,2007-03-29T19:44:30Z,4,4
118930350,8791609,2007-03-30T01:17:35Z,20,5
119176101,3741280,2007-03-31T01:20:49Z,8,2
119882123,667535,2007-04-03T02:36:43Z,84,19
119993763,57721,2007-04-03T15:43:59Z,12,4
120109242,5187955,2007-04-04T00:20:27Z,2,8
120496991,1163105,2007-04-05T15:15:56Z,1,1
120668524,266217,2007-04-06T05:19:06Z,48,4
120733803,10497151,2007-04-06T13:56:14Z,1,1
121137786,7518217,2007-04-08T05:54:47Z,2,2
121146166,1813865,2007-04-08T07:09:46Z,58,2
121175834,3220308,2007-04-08T12:23:44Z,9,2
121255036,4080379,2007-04-08T20:17:46Z,0,18
121422887,320655,2007-04-09T14:11:17Z,46,8
121763441,159669,2007-04-10T20:19:00Z,4,3
122456894,462914,2007-04-13T10:23:01Z,9,2
122592931,7171338,2007-04-13T21:22:01Z,8,2
122878622,9228223,2007-04-15T00:59:41Z,2,2
122944784,4689460,2007-04-15T08:24:37Z,21,2
122971494,10679351,2007-04-15T12:33:46Z,1,1
123305205,2456526,2007-04-16T18:04:24Z,2,2
123382771,2455568,2007-04-16T23:11:39Z,0,1
123719358,1047970,2007-04-18T03:37:49Z,0,12
124080982,612544,2007-04-19T13:38:32Z,6,2
124910058,33060,2007-04-22T17:54:43Z,3,3
124978083,7175183,2007-04-22T22:23:05Z,18,2
125850804,4913064,2007-04-25T15:10:12Z,0,2
125907522,7094867,2007-04-25T18:43:37Z,2,2
126407521,3303535,2007-04-27T15:34:19Z,2,2
126538780,25657,2007-04-28T02:29:06Z,12,2
126579477,220466,2007-04-28T07:29:38Z,4,2
126666028,33306,2007-04-28T17:42:32Z,4,2
126734768,5388955,2007-04-28T23:22:39Z,2,2
126797346,2696041,2007-04-29T05:49:25Z,0,2
127041224,6399931,2007-04-30T04:07:23Z,26,2
127858631,11031013,2007-05-03T02:49:10Z,2,2
127860983,153295,2007-05-03T03:01:44Z,0,2
127990109,414097,2007-05-03T16:38:13Z,1,2
128054589,2849652,2007-05-03T21:11:38Z,67,3
128081740,1852702,2007-05-03T23:11:54Z,5,5
128216262,1232227,2007-05-04T14:41:35Z,0,1
128250224,4812107,2007-05-04T17:32:12Z,2,2
128256236,367453,2007-05-04T18:00:38Z,2,2
128337492,2798963,2007-05-05T01:27:15Z,0,9
128350479,5187955,2007-05-05T02:47:04Z,10,10
128508486,11068248,2007-05-05T21:48:54Z,23,14
128603260,1035091,2007-05-06T08:22:03Z,0,1
129227048,21920512,2007-05-08T13:10:13Z,1,2
129364741,152578,2007-05-08T22:17:57Z,12,2
129420007,10851639,2007-05-09T02:53:48Z,1,2
129491853,321991,2007-05-09T11:30:53Z,0,2
129630024,3041968,2007-05-09T20:54:27Z,2,2
129714780,11148572,2007-05-10T02:35:11Z,6,6
130381846,944017,2007-05-12T19:29:13Z,6,2
130566096,45506705,2007-05-13T16:42:41Z,2,2
130625344,16175,2007-05-13T21:35:37Z,0,9
130952518,4814727,2007-05-15T03:30:40Z,6,6
131383350,3663097,2007-05-16T20:56:40Z,10,2
131470418,3754511,2007-05-17T04:38:56Z,10,2
131544124,295721,2007-05-17T14:31:27Z,0,2
131947769,19714,2007-05-19T05:48:23Z,0,5
131972960,11023796,2007-05-19T09:47:57Z,4,2
132012222,2527031,2007-05-19T14:56:21Z,2,2
132192247,19344515,2007-05-20T10:43:43Z,2,2
132466211,3663075,2007-05-21T16:25:17Z,10,2
132707610,878666,2007-05-22T16:11:55Z,0,2
132756568,1543980,2007-05-22T19:50:58Z,1,1
132820747,66417,2007-05-23T00:38:34Z,4,4
133025525,8136671,2007-05-23T21:23:36Z,2,2
133227545,1532828,2007-05-24T18:32:28Z,0,1
133451547,4921439,2007-05-25T17:08:45Z,2,2
133944088,432556,2007-05-27T22:20:18Z,2,2
134020439,30873938,2007-05-28T06:11:10Z,2,2
134154980,3663132,2007-05-28T20:32:14Z,12,2
134297262,100040,2007-05-29T11:47:18Z,12,2
134521928,15403,2007-05-30T08:47:52Z,10,2
134575489,621063,2007-05-30T15:01:41Z,2,2
134737224,155110,2007-05-31T04:14:21Z,1,1
134910589,2707728,2007-05-31T20:50:02Z,4,2
135041149,291807,2007-06-01T08:00:27Z,1,1
135079295,4425349,2007-06-01T13:01:17Z,6,2
135249056,108956,2007-06-02T03:59:14Z,0,10
135453121,25390153,2007-06-03T01:55:19Z,0,4
135730965,10160021,2007-06-04T06:18:36Z,64,4
135989275,194627,2007-06-05T06:03:46Z,4,2
136188864,304558,2007-06-05T23:29:06Z,2,2
136210373,1148069,2007-06-06T00:43:44Z,6,2
136303354,13644722,2007-06-06T08:20:41Z,2,2
136325749,444211,2007-06-06T10:47:11Z,15,2
136443702,159344,2007-06-06T20:56:42Z,20,2
136466971,62676,2007-06-06T22:42:39Z,12,2
136609218,6426509,2007-06-07T15:03:02Z,12,2
136706306,11579697,2007-06-07T22:37:56Z,2,2
137087381,10104201,2007-06-09T18:42:21Z,0,3
137155445,6099849,2007-06-10T01:20:26Z,3,2
137253928,3992164,2007-06-10T15:21:21Z,20,2
137286906,365930,2007-06-10T18:24:27Z,4,2
137359297,29629850,2007-06-11T01:15:15Z,1,1
137535977,17839,2007-06-11T21:06:43Z,3,2
137627657,2184468,2007-06-12T06:44:49Z,2,2
138102629,89761,2007-06-14T10:23:00Z,0,6
138274226,27743,2007-06-15T03:08:48Z,0,2
138372499,1878091,2007-06-15T16:03:18Z,2,2
138464858,10825776,2007-06-16T00:52:51Z,3,3
138486106,39942,2007-06-16T03:23:41Z,2,2
138835153,169719,2007-06-17T20:43:34Z,6,2
138840323,10175521,2007-06-17T21:09:59Z,2,6
139162879,3621025,2007-06-19T09:00:15Z,6,2
139272254,5250135,2007-06-19T19:51:58Z,1,2
139335760,302695,2007-06-20T01:34:54Z,2,2
139590077,2376899,2007-06-21T04:47:07Z,8,2
139976178,3615514,2007-06-22T20:26:37Z,112,2
140306518,1347837,2007-06-24T14:18:33Z,20,1
140594517,1984149,2007-06-25T20:20:19Z,3,2
140644286,4864757,2007-06-26T01:08:12Z,4,2
140971281,763452,2007-06-27T15:26:43Z,4,4
141060584,5989701,2007-06-27T22:55:13Z,6,2
141096697,1863685,2007-06-28T03:23:13Z,2,2
141116226,20647810,2007-06-28T06:07:00Z,0,2
141259809,869287,2007-06-28T21:51:59Z,2,2
141842685,5828339,2007-07-01T18:11:25Z,4,2
141862232,676331,2007-07-01T20:06:34Z,0,2
142044185,169836,2007-07-02T17:11:41Z,6,2
142110470,12002927,2007-07-02T22:36:09Z,2,2
142124905,1852628,2007-07-02T23:50:21Z,2,2
142266245,2286032,2007-07-03T17:01:52Z,10,1
142267485,436580,2007-07-03T17:07:47Z,6,3
142310009,2571142,2007-07-03T20:21:08Z,4,2
142352672,33445742,2007-07-04T00:22:46Z,3,2
142896544,1243547,2007-07-06T14:06:07Z,6,2
143196164,5171333,2007-07-08T00:31:04Z,3,2
143318901,3177153,2007-07-08T16:50:08Z,6,2
143497613,11254288,2007-07-09T13:58:27Z,2,2
143630517,12174839,2007-07-10T01:40:08Z,3,3
143677174,290,2007-07-10T07:10:24Z,4,2
143929064,191200,2007-07-11T09:13:59Z,0,1
143996183,38930,2007-07-11T16:58:05Z,10,2
144013384,9250100,2007-07-11T18:24:44Z,280,8
144078883,2566953,2007-07-12T00:15:40Z,1,2
144468333,460445,2007-07-13T20:06:27Z,1,2
144704951,1253317,2007-07-15T01:04:06Z,2,2
144962632,1012148,2007-07-16T08:46:45Z,1,2
145364062,4002783,2007-07-18T03:28:42Z,0,1
145393997,12010,2007-07-18T07:22:03Z,0,2
145608989,1527386,2007-07-19T05:49:35Z,4,2
145808995,11559738,2007-07-20T01:36:37Z,19,19
145813983,11525491,2007-07-20T02:05:26Z,19,19
145902448,12227487,2007-07-20T12:37:14Z,19,19
146451005,594800,2007-07-23T03:41:21Z,0,2
146877512,3171159,2007-07-24T23:58:09Z,6,7
147082661,12242024,2007-07-25T21:35:34Z,2,19
147138016,79370,2007-07-26T02:18:55Z,1,2
147156629,339365,2007-07-26T04:25:01Z,2,2
147423245,2148373,2007-07-27T10:37:40Z,15,15
147845601,569419,2007-07-29T12:55:53Z,2,2
147935743,723278,2007-07-29T22:28:08Z,1,2
148085439,426263,2007-07-30T17:30:33Z,0,4
148196505,32427,2007-07-31T03:56:02Z,0,4
148224534,4773124,2007-07-31T07:36:29Z,3,3
148574740,90785,2007-08-01T21:00:11Z,2,3
148786558,12583071,2007-08-02T20:02:22Z,2,2
148832671,10095434,2007-08-03T00:23:40Z,3,5
149077027,690812,2007-08-04T04:36:27Z,1,2
149092619,17752,2007-08-04T06:17:56Z,0,2
149099677,1356685,2007-08-04T07:07:14Z,2,2
149139225,8331748,2007-08-04T13:26:51Z,16,2
149181932,358392,2007-08-04T18:08:27Z,4,2
149258706,1517548,2007-08-05T02:01:41Z,3,2
149296151,19005769,2007-08-05T06:19:49Z,2,2
149564280,737429,2007-08-06T16:08:10Z,2,2
149567838,59627,2007-08-06T16:28:44Z,9,2
149570821,18985156,2007-08-06T16:45:50Z,2,2
149642856,18482905,2007-08-06T23:09:25Z,6,12
149764334,18994268,2007-08-07T13:21:33Z,0,2
149815773,9346758,2007-08-07T18:40:29Z,15,4
149832309,4246057,2007-08-07T20:09:50Z,26,6
150562647,1715880,2007-08-11T08:45:04Z,2,2
150586779,11056991,2007-08-11T13:21:11Z,10,2
150594252,8857042,2007-08-11T14:37:44Z,4,2
151115903,10794139,2007-08-14T06:06:30Z,19,2
151240413,4401715,2007-08-14T20:12:54Z,0,1
151557378,1270572,2007-08-16T07:13:12Z,1,2
151610008,1391034,2007-08-16T14:32:59Z,2,2
151745679,12805063,2007-08-17T03:28:27Z,1,1
152111176,933605,2007-08-18T21:16:41Z,3,2
152300266,2992829,2007-08-19T19:25:51Z,21,3
152433757,3327969,2007-08-20T10:06:29Z,3,2
152471467,5254612,2007-08-20T14:37:43Z,2,2
152598561,11504689,2007-08-21T01:26:19Z,0,2
152603056,11033647,2007-08-21T01:46:38Z,2,2
152603668,1201006,2007-08-21T01:49:31Z,7,2
152671869,5568326,2007-08-21T11:27:33Z,1,2
153106177,2978667,2007-08-23T07:48:55Z,2,4
153243866,5710422,2007-08-23T23:17:09Z,4,2
153400929,8384685,2007-08-24T18:52:32Z,20,2
153473002,4265347,2007-08-25T02:13:13Z,2,3
153696076,1160830,2007-08-26T06:42:04Z,14,6
153783545,3992164,2007-08-26T18:11:16Z,20,2
153843729,8306520,2007-08-27T00:14:14Z,2,2
154329489,401877,2007-08-29T06:00:10Z,10,2
154363119,59957,2007-08-29T10:59:47Z,0,14
154576177,2154218,2007-08-30T11:32:27Z,4,4
154641876,11798840,2007-08-30T18:14:27Z,8,2
154844465,13000483,2007-08-31T17:14:35Z,5,3
154900662,620504,2007-08-31T22:33:45Z,2,2
154901019,342996,2007-08-31T22:35:54Z,11,2
155066502,1873388,2007-09-01T19:09:54Z,9,2
155066665,206879,2007-09-01T19:10:42Z,0,2
155137600,159748,2007-09-02T02:53:47Z,0,1
155191589,588809,2007-09-02T11:06:09Z,1,2
155292528,5408744,2007-09-02T22:06:21Z,6,3
155684505,15944,2007-09-04T19:21:21Z,2,2
155727574,923807,2007-09-04T23:14:36Z,2,2
155866945,87216,2007-09-05T16:46:19Z,20,18
155930510,12627364,2007-09-05T22:42:14Z,1,6
156245261,241848,2007-09-07T10:37:05Z,3,13
156258575,42271,2007-09-07T12:27:20Z,9,6
156298623,8025116,2007-09-07T16:31:08Z,2,2
156445790,13151186,2007-09-08T08:29:09Z,2,2
156455919,12562693,2007-09-08T10:12:10Z,2,2
156466251,10102795,2007-09-08T11:50:43Z,8,4
157036715,2700896,2007-09-10T23:35:12Z,2,2
157217552,481171,2007-09-11T19:47:41Z,5,2
157725816,2911781,2007-09-13T23:14:27Z,23,2
157735831,4539528,2007-09-13T23:51:41Z,2,2
157776911,3831118,2007-09-14T03:51:48Z,6,4
157820568,961522,2007-09-14T10:24:13Z,9,2
157957310,465901,2007-09-15T00:07:40Z,2,2
158162292,1577869,2007-09-16T00:25:21Z,3,2
158329490,13295606,2007-09-16T18:56:07Z,2,2
158350303,538696,2007-09-16T20:43:17Z,4,2
158373018,30327,2007-09-16T22:46:27Z,2,2
158411372,6438,2007-09-17T02:30:26Z,0,3
158446806,23703,2007-09-17T07:23:56Z,2,2
158744587,30863981,2007-09-18T15:39:28Z,1,2
158826955,70801,2007-09-18T22:36:53Z,6,2
158886862,3663132,2007-09-19T04:56:42Z,6,4
159281249,2283417,2007-09-20T23:52:58Z,4,2
159327219,5888467,2007-09-21T05:03:42Z,2,2
159521980,30873388,2007-09-22T02:22:32Z,6,2
159850345,1081624,2007-09-23T18:58:51Z,8,2
159880128,1216791,2007-09-23T21:28:56Z,4,2
160054093,174995,2007-09-24T17:11:13Z,9,2
160155194,9053653,2007-09-25T01:32:24Z,0,2
160760882,11673441,2007-09-27T19:49:50Z,1,2
161318310,34398,2007-09-30T13:46:32Z,11,2
161503996,34198,2007-10-01T08:37:23Z,2,2
161511632,707862,2007-10-01T09:43:47Z,6,2
161788802,5806211,2007-10-02T14:02:02Z,3,2
161789003,13535882,2007-10-02T14:03:11Z,1,1
162681164,2591851,2007-10-06T16:03:13Z,2,2
162699934,377885,2007-10-06T17:43:23Z,2,2
162792553,704143,2007-10-07T03:19:17Z,9,2
162980767,148907,2007-10-08T00:34:47Z,4,4
163267552,2425842,2007-10-09T05:58:41Z,2,2
163279443,8711505,2007-10-09T07:57:10Z,0,2
163356695,73425,2007-10-09T16:32:57Z,4,2
163505943,13658446,2007-10-10T05:28:00Z,1,1
163506742,1473196,2007-10-10T05:34:20Z,2,2
163549222,2046320,2007-10-10T12:17:19Z,2,2
163692650,3495470,2007-10-11T00:11:56Z,41,24
163851663,456959,2007-10-11T18:01:21Z,3,3
164010445,8730978,2007-10-12T09:32:24Z,0,2
164154704,12641326,2007-10-12T23:00:07Z,4,2
164489094,12460343,2007-10-14T13:06:07Z,4,2
164674661,695055,2007-10-15T08:39:25Z,0,3
164758050,6860383,2007-10-15T17:38:41Z,2,4
164848121,11859949,2007-10-16T00:33:00Z,2,2
165117989,13031593,2007-10-17T04:26:50Z,9,2
165329587,441016,2007-10-18T02:53:58Z,1,2
165381042,12346158,2007-10-18T10:42:17Z,12,2
165441406,19914843,2007-10-18T17:06:13Z,2,2
165497645,13793638,2007-10-18T21:34:40Z,2,2
165503314,6690,2007-10-18T22:02:51Z,2,2
165566389,1245667,2007-10-19T04:37:03Z,3,2
165725379,3202715,2007-10-19T22:26:49Z,3,2
165762146,305917,2007-10-20T02:20:48Z,0,5
165862378,11163556,2007-10-20T15:59:04Z,2,2
166178076,4564132,2007-10-22T00:57:56Z,1,2
166207502,961522,2007-10-22T04:01:19Z,12,2
166279581,30865682,2007-10-22T13:57:55Z,69,3
166330453,3953427,2007-10-22T18:13:44Z,2,2
166425347,12453185,2007-10-23T01:53:45Z,2,2
166623761,5887233,2007-10-23T22:41:41Z,7,2
166879265,19985174,2007-10-25T00:51:56Z,12,12
166967351,13907740,2007-10-25T12:45:06Z,9,9
167163980,125011,2007-10-26T06:32:33Z,6,2
167276194,878851,2007-10-26T19:32:06Z,3,2
167331924,5207311,2007-10-27T00:57:20Z,6,2
167511369,11263877,2007-10-27T22:16:27Z,4,2
167649765,6089438,2007-10-28T16:09:51Z,0,2
167769517,26324,2007-10-29T03:18:19Z,2,2
167810629,10270722,2007-10-29T09:57:24Z,2,2
168080035,1524604,2007-10-30T14:15:58Z,0,1
168099576,2126501,2007-10-30T16:02:01Z,3,3
168198229,98933,2007-10-31T00:05:28Z,2,2
168551334,1102282,2007-11-01T18:12:26Z,0,2
168554610,1250495,2007-11-01T18:30:18Z,2,2
168685199,3785255,2007-11-02T07:25:44Z,15,2
168759449,6667294,2007-11-02T16:49:39Z,6,2
169071884,3736,2007-11-04T02:07:31Z,3,2
169156645,2619822,2007-11-04T14:22:12Z,2,2
169169704,10630936,2007-11-04T15:24:45Z,8,8
169291311,6741484,2007-11-05T02:20:59Z,4,2
169431803,3581775,2007-11-05T19:17:20Z,2,2
169464006,381399,2007-11-05T21:53:11Z,2,2
170020988,1771473,2007-11-08T02:54:43Z,0,1
170211361,11055134,2007-11-09T00:03:06Z,14,2
170360135,14161209,2007-11-09T17:10:19Z,42,42
170592173,1620586,2007-11-10T19:24:37Z,3,2
170784175,23408886,2007-11-11T17:53:26Z,6,2
170858198,7947508,2007-11-12T00:34:23Z,7,2
171080731,1072993,2007-11-13T00:11:14Z,2,2
171099701,10054001,2007-11-13T01:47:17Z,9,2
171307509,8774079,2007-11-13T22:54:57Z,8,2
171432278,8210131,2007-11-14T14:10:36Z,0,3
171657605,1127557,2007-11-15T13:51:26Z,0,2
171734480,636406,2007-11-15T20:20:42Z,3,2
171803191,1649321,2007-11-16T02:08:39Z,4,2
171906808,177538,2007-11-16T16:06:52Z,0,5
171982480,6652,2007-11-16T23:06:12Z,12,2
171992004,4808226,2007-11-17T00:00:40Z,8,2
172082553,18933266,2007-11-17T13:49:52Z,4,2
172235751,8003764,2007-11-18T07:05:01Z,5,2
172416291,66880,2007-11-19T03:24:03Z,14,2
172750743,9000696,2007-11-20T19:03:59Z,7,2
172782114,4132613,2007-11-20T21:42:16Z,2,2
172839325,72677,2007-11-21T03:16:04Z,3,3
172909141,5865,2007-11-21T14:16:21Z,6,2
173167234,4677863,2007-11-22T21:27:53Z,7,2
173293868,1668192,2007-11-23T15:31:56Z,2,2
173298304,11633375,2007-11-23T16:01:19Z,6,2
173465943,893411,2007-11-24T12:33:59Z,6,2
173537409,4469143,2007-11-24T19:35:16Z,20,3
173567104,14143731,2007-11-24T22:21:25Z,2,2
173838761,810528,2007-11-26T06:10:02Z,3,7
173905361,43449993,2007-11-26T15:51:11Z,3,2
174046754,2046416,2007-11-27T02:17:25Z,2,2
174154424,2653658,2007-11-27T16:19:56Z,6,6
174513922,1183089,2007-11-29T02:42:28Z,6,6
174572285,62519,2007-11-29T10:58:30Z,27,4
174582723,181692,2007-11-29T12:29:30Z,4,2
174664221,12870387,2007-11-29T19:45:37Z,10,2
174941826,18564030,2007-11-30T23:16:56Z,49,20
175257487,14524264,2007-12-02T12:53:57Z,1,1
175344668,10414360,2007-12-02T22:08:54Z,2,2
175455800,5613613,2007-12-03T10:39:28Z,25,7
175493943,14114787,2007-12-03T15:08:58Z,4,4
175513215,14540632,2007-12-03T16:50:42Z,2,2
175639662,5312494,2007-12-04T03:25:43Z,0,3
175675117,3900206,2007-12-04T08:39:41Z,7,2
176014533,5951297,2007-12-05T21:46:56Z,2,2
176027558,5777065,2007-12-05T22:38:45Z,40,6
176035867,14520703,2007-12-05T23:19:50Z,1,1
176111156,35214,2007-12-06T07:53:12Z,1,2
176314433,5366601,2007-12-07T05:44:10Z,2,2
176419643,6741484,2007-12-07T19:14:45Z,4,2
176483700,5228297,2007-12-08T01:19:57Z,2,2
176510550,962731,2007-12-08T04:29:30Z,1,2
176620534,14618098,2007-12-08T19:42:02Z,2,2
176748913,11690042,2007-12-09T11:17:40Z,2,2
176850113,8331582,2007-12-09T21:06:02Z,23,2
176913569,221501,2007-12-10T02:53:17Z,2,2
177076182,11114709,2007-12-10T22:03:06Z,10,2
177227367,149225,2007-12-11T15:56:09Z,6,6
177363177,8272220,2007-12-12T03:43:40Z,10,4
177377320,14661212,2007-12-12T05:28:46Z,2,2
177472151,11277712,2007-12-12T18:02:00Z,0,4
177538433,10047588,2007-12-12T23:23:20Z,5,5
177562287,14275009,2007-12-13T01:28:15Z,8,2
177582689,10952035,2007-12-13T03:23:29Z,12,2
177887617,4146319,2007-12-14T15:09:11Z,2,2
178040550,14713754,2007-12-15T07:18:31Z,2,2
178061201,4342101,2007-12-15T11:35:57Z,1,2
178393558,7875865,2007-12-16T23:34:03Z,7,2
178430850,7875678,2007-12-17T03:03:57Z,4,2
178653853,4865267,2007-12-18T04:16:08Z,14,2
178703424,309469,2007-12-18T11:57:17Z,2,2
178793792,3340860,2007-12-18T20:40:34Z,2,2
178797176,14394996,2007-12-18T20:56:27Z,35,3
178811052,10560886,2007-12-18T22:02:40Z,46,2
178867238,73139,2007-12-19T03:01:21Z,14,2
179053872,55866,2007-12-19T22:28:38Z,8,3
179088194,13059378,2007-12-20T01:18:39Z,4,2
179088707,13059378,2007-12-20T01:20:59Z,4,2
179152390,212698,2007-12-20T09:26:12Z,0,2
179628054,3006610,2007-12-22T18:24:05Z,2,2
179683798,899999,2007-12-22T23:14:49Z,2,2
179737559,243727,2007-12-23T05:38:24Z,4,2
179840301,2071292,2007-12-23T21:20:11Z,2,2
180024373,6372067,2007-12-24T22:09:17Z,30,2
180274286,893897,2007-12-26T17:19:59Z,14,2
180476471,9168239,2007-12-27T19:59:47Z,2,30
180550385,32231,2007-12-28T04:08:20Z,6,2
180604319,14890720,2007-12-28T13:26:29Z,1,2
180636621,8241411,2007-12-28T17:18:42Z,2,2
180765826,1803784,2007-12-29T08:02:40Z,0,3
180874774,7261183,2007-12-29T22:48:52Z,15,4
181007183,3028912,2007-12-30T17:03:05Z,5,2
181090201,169660,2007-12-31T00:29:12Z,2,2
181391240,3321888,2008-01-01T15:20:36Z,2,2
181510149,158222,2008-01-02T03:18:19Z,2,2
182136773,14163667,2008-01-04T17:51:42Z,15,3
182215936,1778058,2008-01-05T00:41:26Z,3,1
182228385,4439432,2008-01-05T01:57:49Z,4,2
182429439,7436515,2008-01-06T01:20:20Z,14,2
182441100,11141838,2008-01-06T02:20:46Z,2,2
182636957,2293646,2008-01-07T00:39:38Z,3,2
182705445,14460545,2008-01-07T10:06:32Z,2,2
182775437,30339,2008-01-07T18:33:29Z,6,4
182875731,445301,2008-01-08T02:54:34Z,11,5
182996942,7669071,2008-01-08T18:38:05Z,3,2
183042276,18553,2008-01-08T22:07:39Z,3,2
183071625,52684,2008-01-09T00:17:14Z,1,3
183072492,5910857,2008-01-09T00:21:25Z,1,2
183140654,11931879,2008-01-09T08:36:52Z,9,2
183160891,8621378,2008-01-09T12:21:52Z,6,4
183326972,1006061,2008-01-10T03:31:11Z,15,14
183690432,60613,2008-01-11T19:40:44Z,7,2
183703479,9026419,2008-01-11T20:48:44Z,6,2
183711405,66881,2008-01-11T21:28:17Z,14,2
183740606,255627,2008-01-11T23:58:37Z,8,2
184056116,3512512,2008-01-13T16:02:16Z,2,2
184402397,743449,2008-01-15T02:50:40Z,2,2
184962043,3038773,2008-01-17T12:33:49Z,2,2
185058198,14513019,2008-01-17T20:54:34Z,14,2
185092142,314828,2008-01-17T23:34:01Z,4,4
185685947,525336,2008-01-20T19:02:53Z,2,6
185710978,1524604,2008-01-20T21:14:52Z,1,2
186316529,80103,2008-01-23T10:07:24Z,3,2
186456584,962731,2008-01-23T23:40:34Z,1,2
186728239,17901688,2008-01-25T02:11:24Z,2,2
186730349,23638,2008-01-25T02:23:01Z,2,2
186816662,6142330,2008-01-25T14:43:11Z,3,2
187040179,11895146,2008-01-26T15:41:40Z,24,2
187441676,14733137,2008-01-28T10:21:03Z,2,2
188085137,18618509,2008-01-31T04:37:28Z,5,2
188085479,383626,2008-01-31T04:39:35Z,8,4
188099299,1047970,2008-01-31T06:23:20Z,9,6
188106925,1342873,2008-01-31T07:24:23Z,4,2
188141805,3958289,2008-01-31T13:13:24Z,8,2
188149418,36979,2008-01-31T14:07:28Z,2,2
188510929,3513159,2008-02-02T01:39:26Z,14,5
189083894,157470,2008-02-04T19:27:19Z,4,4
189190464,1506983,2008-02-05T04:03:17Z,3,2
189462638,9760905,2008-02-06T09:11:34Z,42,2
189546831,15418317,2008-02-06T18:30:38Z,84,9
189590699,1751142,2008-02-06T21:49:22Z,2,2
189599164,9600220,2008-02-06T22:26:11Z,2,2
190007163,412215,2008-02-08T18:38:07Z,2,4
190021273,5254612,2008-02-08T19:48:17Z,9,4
190098355,8807546,2008-02-09T02:45:38Z,16,4
190392792,2636700,2008-02-10T14:55:41Z,2,2
190451355,10977227,2008-02-10T20:22:26Z,15,10
190471536,5856737,2008-02-10T21:55:17Z,4,2
190695017,3490081,2008-02-11T20:14:56Z,0,2
190854993,273285,2008-02-12T07:37:41Z,6,2
191148479,5076339,2008-02-13T15:12:13Z,6,2
191206669,1461886,2008-02-13T19:36:20Z,4,2
191249794,5140230,2008-02-13T21:34:52Z,4,4
191332832,2623498,2008-02-14T02:35:19Z,8,2
191392364,5632489,2008-02-14T10:30:32Z,4,2
191592511,3441752,2008-02-15T05:56:56Z,0,2
191597000,8434667,2008-02-15T06:36:13Z,1,1
191709801,15773835,2008-02-15T20:08:22Z,32,16
191710506,3429393,2008-02-15T20:12:21Z,2,2
191749413,414744,2008-02-15T23:38:14Z,2,2
191970687,48907,2008-02-17T01:26:55Z,3,4
192501580,4666272,2008-02-19T06:47:05Z,2,2
192511256,15839093,2008-02-19T08:14:04Z,2,2
192614267,891168,2008-02-19T19:05:48Z,6,2
192777912,15829930,2008-02-20T11:18:25Z,2,2
193003070,10060114,2008-02-21T09:43:09Z,6,6
193092839,253264,2008-02-21T19:11:20Z,0,6
193140835,3199976,2008-02-21T22:53:36Z,0,2
193290979,994029,2008-02-22T16:13:35Z,2,2
193291165,364093,2008-02-22T16:14:36Z,6,2
193396836,13269193,2008-02-23T01:10:06Z,4,6
193483952,9155378,2008-02-23T13:30:56Z,31,21
193561097,10388076,2008-02-23T21:23:20Z,2,2
193685239,1201006,2008-02-24T12:16:40Z,7,2
193904522,1015583,2008-02-25T11:22:30Z,10,6
194011935,451207,2008-02-25T21:03:25Z,2,2
194170067,27717,2008-02-26T14:36:17Z,6,6
194179728,9304675,2008-02-26T15:31:14Z,18,18
194252716,1814700,2008-02-26T21:03:15Z,0,1
194334805,395193,2008-02-27T03:08:38Z,2,2
194442052,22705,2008-02-27T16:47:19Z,16,6
194563664,442893,2008-02-28T02:06:05Z,0,34
194576852,13949964,2008-02-28T03:17:16Z,9,2
194715423,14732751,2008-02-28T19:19:42Z,2,2
194755642,14433025,2008-02-28T22:14:19Z,10,2
194792675,15673406,2008-02-29T01:00:04Z,2,2
194951513,32298,2008-02-29T19:14:16Z,1,2
195236980,536018,2008-03-02T01:48:45Z,8,2
195247411,11746606,2008-03-02T02:50:45Z,0,45
195249658,42761,2008-03-02T03:06:13Z,0,2
195395084,45625294,2008-03-02T20:45:28Z,2,2
195593662,23205,2008-03-03T17:53:24Z,13,7
195848111,11926114,2008-03-04T18:27:56Z,6,2
196198241,8312243,2008-03-06T02:41:41Z,2,2
196333407,15676512,2008-03-06T18:22:51Z,14,14
196580429,16162556,2008-03-07T18:29:28Z,9,9
196597752,4727344,2008-03-07T19:54:29Z,4,2
196790156,14433025,2008-03-08T15:59:59Z,14,2
196890382,16186369,2008-03-09T00:14:38Z,1,1
197005803,43715,2008-03-09T14:42:23Z,2,2
197066100,152038,2008-03-09T20:05:51Z,0,1
197235342,15116785,2008-03-10T14:33:14Z,6,2
