currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,isContributorAnonymous,timeOfDay,dayOfWeek,isMinorEdit,commentLength,isBot,hasPreviousSameContributor,timeSinceLastArticleEdit,sizeChange,timeSinceLastArticleEditBySameContributor,revertCount,ratioOffAllEditsToContributorEdits,contributorRevertedBeforeInThatArticleCount,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,isRankChange,ratioOfNumericalCharsToAllChars,ratioOfAlphanumericCharsToAllChars,ratioOfUppercaseCharsToAllChars,ratioOfUppercaseCharsToLowercaseChars,lengthOfLongestConsecutiveSequenceOfSingleChar,lengthOfLongestToken,previousLength,offensiveWordCountInTables,offensiveWordCountInComment,averageRelativeFrequencyOfNewAddedWords,LZWCompressionRate,KLDOfCharDistribution,isCommentDeleted,isContributorDeleted,revision_id,tag_id
2,1,2,1.0,0.0,0,18,1,1,185,0,0,3,72,4,9,5.197505E-4,0,0.0,0.0,0.0,0.875,0,0.027027028,0.7572227,0.046598323,0.06816632,3,51,1992,3,0,1.0666667,0.5125815470643057,6896.2654094639365,0,0,116314384,12
61,5,305,1.0,0.0,0,6,4,0,35,0,1,12,229,9,0,0.052083332,0,0.0,0.0,0.0,0.9979674796747967,1,0.017515833,0.7709819,0.05905175,0.08503821,4,23,34921,66,0,1.0588236,0.43826984489051096,7870.176455427966,0,0,50385769,12
12,10,120,1.0,0.0,0,16,1,0,29,0,1,340,44,14,0,0.048484847,0,0.0,0.0,0.0,0.9982456140350877,0,0.1776824,0.66045374,0.08755365,0.22153273,5,18,8126,5,0,1.0,0.3238130111070426,1265.3192222495688,0,0,751933684,12
17,5,85,1.0,0.0,0,0,1,1,21,0,0,1320,96,4336,0,0.05035971,0,0.0,0.0,0.0,0.9772727272727273,1,0.12166489,0.7139808,0.09284952,0.18589744,3,15,937,1,0,0,0.48665955176093917,0.0,0,0,634155898,12
52,5,260,1.0,0.0,0,14,1,0,133,0,0,4667,526,1141965,0,0.2,0,0.0,0.0,0.0,0.9956140350877193,0,0.15382536,0.76263857,0.09975669,0.19596389,3,84,3586,0,0,1.1818181,0.30142895659207336,3159.27597221518,0,0,619823261,12
0,0,0,1.0,1.0,0,19,2,0,14,0,0,955981,0,-1,0,0.007751938,0,0.0,0.0,0.0,1.0,0,0.0018050541,0.7933213,0.102888085,0.14941022,2,12,1094,1,0,1.0,0.47653429602888087,1274.0496213110468,0,0,646537603,12
0,0,0,1.0,1.0,0,19,7,0,104,0,0,98252,-21,-1,0,0.010526316,0,0.0,0.0,0.0,1.0,0,0.2761905,0.8,0.04761905,0.1,2,55,1,0,0,1.0,1.380952380952381,4253.5384615384555,0,0,796427363,12
1,4,4,1.0,0.0,0,6,3,1,17,1,0,15316,-31,580643,0,0.0026954177,0,0.0,0.0,0.0,0.9642857142857143,0,0.09770115,0.831216,0.108892925,0.17433414,3,44,3485,2,0,1.0,0.5223835450695705,9.696413199426113,0,0,444008162,12
53,8,424,1.0,0.0,0,11,7,0,15,0,1,10,5,9,0,0.05882353,0,0.0,0.0,0.0,1.0,0,0.03289225,0.6291115,0.097920604,0.19650987,3,13,2645,1,0,1.0,0.48015122873345933,10.452930056710775,0,0,176748913,12
22,13,286,1.0,0.0,1,4,6,0,20,0,0,224,0,-1,1,0.0013280213,0,0.0,0.0,0.0,0.9976580796252928,0,0.034709297,0.7099529,0.10620826,0.18664615,3,20,9247,13,0,1.2,0.3257418153947224,578.5539093760138,0,0,547755315,3
0,0,0,1.0,1.0,0,6,4,1,51,1,0,3598,2,-1,0,0.0013531799,0,0.0,0.0,0.0,1.0,0,0.06699147,0.7454324,0.13032886,0.23777778,2,14,1589,1,0,1.0,0.47209026128266035,2171.6212166189734,0,0,393371616,12
25,8,200,1.0,0.0,1,1,7,0,18,0,0,51045,0,-1,0,0.0014705883,0,0.0,0.0,0.0,0.9932432432432432,0,0.10379464,0.65625,0.11846301,0.27296105,9,20,6380,11,0,1.3333334,0.3757020396098138,606.0080609046125,0,0,642988005,12
0,0,0,1.0,1.0,0,22,5,0,31,0,0,7630,4,-1,0,1.8765246E-4,0,0.0,0.0,0.0,1.0,0,0.15463331,0.7686185,0.064241044,0.116856255,3,16,1802,3,0,1.0,0.5806632939853851,46.02885682574917,0,0,786039506,12
40,4,160,1.0,0.075,0,8,6,0,0,0,0,64041,1472,399042,0,0.08661418,0,12.0,3.0,0.0,0.9861111111111112,0,0.06281942,0.7080494,0.1399063,0.27686474,5,19,4522,17,0,1.1785715,0.4067291311754685,7384.937638213181,0,0,715512521,12
20,7,140,1.0,0.0,0,5,4,0,14,0,0,929,136,2,0,0.9071429,2,0.0,0.0,0.0,0.9955248733782002,0,0.07274137,0.74523914,0.10806023,0.19144763,3,13,9039,8,0,1.0,0.3757046534762905,112.38057307224251,0,0,539366734,12
7,3,21,1.0,0.0,0,13,3,1,0,0,0,564,4,-1,0,0.003164557,0,0.0,0.0,0.0,0.9523809523809523,0,0.0034623859,0.8168083,0.02549575,0.03236117,2,17,3281,4,0,1.0,0.3846395971041863,38.38829625114294,0,0,94049351,2
7,3,21,1.0,0.0,0,13,3,1,0,0,0,564,4,-1,0,0.003164557,0,0.0,0.0,0.0,0.9523809523809523,0,0.0034623859,0.8168083,0.02549575,0.03236117,2,17,3281,4,0,1.0,0.3846395971041863,38.38829625114294,0,0,94049351,11
8,5,40,1.0,0.0,0,13,6,0,33,0,1,91,-230,84,0,0.17326732,6,0.0,0.0,0.0,0.8484848484848485,0,0.042424243,0.7818182,0.11666667,0.18734793,2,15,535,1,0,1.125,0.6666666666666666,5874.7323704333085,0,0,721383901,12
9,3,27,1.0,0.0,0,3,6,1,43,1,0,12160,70899,-1,0,0.05263158,0,0.0,0.0,0.0,0.9837088837088837,0,0.113683894,0.6936062,0.09949208,0.20708956,7,19,6700,0,0,3.6666667,0.2924176970058096,658.2728709394207,0,0,33333596,12
29,6,174,1.0,0.0,1,9,2,0,19,0,1,7,-6,1,0,0.009536785,4,0.0,0.0,0.0,0.9967320261437909,0,0.089000314,0.76809776,0.11093701,0.19525649,3,15,3191,2,0,1.0,0.5494367959949937,181.63083672829833,0,0,58363091,12
1,3,3,1.0,0.0,0,20,2,0,38,0,0,491,692,586649,0,0.012269938,0,0.0,0.0,0.0,0.6666666666666666,0,0.03283369,0.77301925,0.109921485,0.17440544,2,37,1322,0,0,1.25,0.390435403283369,4341.431128447227,0,0,20136190,12
779,6,4674,1.0,0.0,0,22,7,1,11,0,0,1550,-8,24,0,0.012121212,0,0.0,0.0,0.0,0.9997622444127438,0,0.04506034,0.81216335,0.18131858,0.30953124,3,24,54797,29,0,1.0,0.2864012239991257,102.27479606547804,0,0,616836689,12
2,4,8,1.0,0.0,0,20,7,1,0,0,0,5508,678,-1,0,0.002074689,0,0.0,0.0,0.0,0.9821428571428571,0,0.14112844,0.7831283,0.10208655,0.18907951,2,19,20214,4,0,1.0,0.270392674065595,0.0,0,0,564269941,12
19,4,76,1.0,0.05263157894736842,1,0,3,0,17,0,0,21673,239,-1,0,0.022727273,0,0.0,0.0,0.0,1.0,0,0.07431797,0.70272815,0.13828786,0.2821497,2,17,1356,5,0,0,0.5860771401693321,0.0,0,0,558368157,8
2,3,6,1.0,0.0,1,23,3,0,0,0,0,3074,16,-1,0,0.071428575,0,0.0,0.0,0.0,0.9166666666666667,0,0.1264559,0.63061565,0.09151414,0.22177419,3,12,619,0,0,1.0,0.7054908485856906,87.67689822294022,0,0,74229710,4
2,3,6,1.0,0.0,1,23,3,0,0,0,0,3074,16,-1,0,0.071428575,0,0.0,0.0,0.0,0.9166666666666667,0,0.1264559,0.63061565,0.09151414,0.22177419,3,12,619,0,0,1.0,0.7054908485856906,87.67689822294022,0,0,74229710,5
0,0,0,1.0,1.0,0,1,4,0,77,0,0,12447,194,-1,0,0.0011614402,0,0.0,0.0,0.0,1.0,0,0.05359179,0.7822121,0.15051311,0.26035503,2,36,1043,4,0,1.0,0.5221843003412969,157.26941514860977,0,0,462195587,12
17,3,51,1.0,0.9411764705882353,0,11,2,0,10,0,0,1210,7617,-1,0,0.06666667,0,45.0,15.0,0.0,0.5392156862745099,0,0.1715286,0.69194865,0.09568261,0.22527473,2,14,427,0,0,1.1269841,0.5958188153310104,26310.696381355247,0,0,558275659,12
21,4,84,1.0,0.0,1,4,3,0,0,0,0,4228,33,-1,0,0.00952381,0,0.0,0.0,0.0,0.9940476190476191,0,0.1982659,0.65202314,0.09132948,0.25199363,3,18,1870,0,0,1.0,0.5020172910662825,350.09483065953657,0,0,611480732,12
3,5,15,1.0,0.0,1,21,4,0,0,0,0,1515,0,-1,1,6.031363E-4,0,0.0,0.0,0.0,1.0,0,0.09090909,0.72727275,0.15233415,0.3147208,2,18,401,0,0,2.0,0.6781326781326781,556.6882793017456,0,0,173167234,1
3,5,15,1.0,0.0,1,21,4,0,0,0,0,1515,0,-1,1,6.031363E-4,0,0.0,0.0,0.0,1.0,0,0.09090909,0.72727275,0.15233415,0.3147208,2,18,401,0,0,2.0,0.6781326781326781,556.6882793017456,0,0,173167234,2
3,5,15,1.0,0.0,1,21,4,0,0,0,0,1515,0,-1,1,6.031363E-4,0,0.0,0.0,0.0,1.0,0,0.09090909,0.72727275,0.15233415,0.3147208,2,18,401,0,0,2.0,0.6781326781326781,556.6882793017456,0,0,173167234,11
8,5,40,1.0,-0.125,1,22,3,0,21,0,0,2,-364,1,0,0.009796134,44,-5.0,-1.0,0.0,0.9866666666666667,0,0.06368821,0.74334604,0.09505703,0.16260162,2,12,1105,1,0,0,0.5588235294117647,0.0,0,0,681390992,3
8,5,40,1.0,-0.125,1,22,3,0,21,0,0,2,-364,1,0,0.009796134,44,-5.0,-1.0,0.0,0.9866666666666667,0,0.06368821,0.74334604,0.09505703,0.16260162,2,12,1105,1,0,0,0.5588235294117647,0.0,0,0,681390992,11
26,4,104,1.0,0.0,1,18,3,0,17,0,0,5522,12,-1,0,1.8368846E-4,0,0.0,0.0,0.0,0.9878048780487805,0,0.0487239,0.77436197,0.12470998,0.20752896,3,19,1720,4,0,1.2,0.5253748558246828,730.2662236987817,0,0,469550826,12
14,14,196,1.0,0.0,1,4,5,0,20,0,1,9,0,1,0,0.02661597,0,0.0,0.0,0.0,0.9642857142857143,0,0.10377359,0.4465409,0.062893085,0.2247191,18,19,396,0,0,1.0,0.6446540880503144,0.0,0,0,270376563,12
38,6,228,1.0,0.02631578947368421,0,14,5,0,22,0,1,126,1526,123,0,0.7818182,3,6.0,1.0,0.0,0.9846153846153847,0,0.119925335,0.6943537,0.13672422,0.31236672,3,15,2076,0,0,1.0909091,0.33503480278422276,6687.075144508668,0,0,264467250,12
51,6,306,1.0,0.0,1,3,5,0,27,0,0,20004,0,-1,0,2.179124E-4,0,0.0,0.0,0.0,0.9982078853046594,0,0.12668517,0.7563442,0.15602696,0.32942653,3,17,5178,1,0,1.1666666,0.36320380650277556,562.8242564696795,0,0,564875030,5
51,6,306,1.0,0.0,1,3,5,0,27,0,0,20004,0,-1,0,2.179124E-4,0,0.0,0.0,0.0,0.9982078853046594,0,0.12668517,0.7563442,0.15602696,0.32942653,3,17,5178,1,0,1.1666666,0.36320380650277556,562.8242564696795,0,0,564875030,11
9,4,36,1.0,0.1111111111111111,0,4,6,0,0,0,0,713,-3233,-1,0,4.516712E-4,0,0.0,0.0,0.0,1.0,0,0.17857143,0.7521008,0.035714287,0.06640625,3,18,895,1,0,0,0.740041928721174,0.0,0,0,176510550,1
10,4,40,1.0,0.0,0,23,3,0,125,0,0,184,507,1401,0,0.007200339,3,0.0,0.0,0.0,0.9642857142857143,0,0.1439765,0.76787466,0.05974535,0.105902776,3,51,861,2,0,1.0,0.6430649854510184,5156.616027874565,0,0,186456584,12
5,5,25,1.0,0.4,1,8,7,0,21,0,0,1270,2114,-1,0,0.0049751243,0,10.0,2.0,0.0,0.8533333333333334,0,0.06744186,0.77063954,0.091860466,0.15026154,2,15,3175,3,0,1.3928572,0.46120313862249346,17015.17102362203,0,0,338333531,12
8,14,112,1.0,0.0,1,13,3,0,20,0,0,1722,0,-1,0,0.0012269939,0,0.0,0.0,0.0,0.9972527472527473,0,0.064302884,0.70552886,0.12229567,0.2356688,4,15,3308,10,0,1.0,0.377314134587129,1451.860655265734,0,0,519571575,5
8,14,112,1.0,0.0,1,13,3,0,20,0,0,1722,0,-1,0,0.0012269939,0,0.0,0.0,0.0,0.9972527472527473,0,0.064302884,0.70552886,0.12229567,0.2356688,4,15,3308,10,0,1.0,0.377314134587129,1451.860655265734,0,0,519571575,11
0,0,0,1.0,1.0,0,21,4,0,0,0,1,26576,-301,2,0,0.34285715,0,0.0,0.0,0.0,1.0,0,0.056155507,0.8077754,0.099352054,0.15231788,2,109,484,0,0,0,0.6952789699570815,0.0,0,0,310435405,12
43,5,215,1.0,0.0,1,19,7,0,0,0,0,10091,-30,-1,0,0.0028089888,0,0.0,0.0,0.0,1.0,0,0.04458735,0.76902467,0.11103965,0.18102394,3,16,9470,10,0,1.0,0.4465031594730641,0.0,0,0,530491846,5
0,0,0,1.0,1.0,0,5,3,0,120,0,0,402768,32,-1,0,0.0038461538,0,0.0,0.0,0.0,1.0,0,0.013043478,0.6695652,0.10869565,0.1984127,2,25,110,0,0,1.0714285,0.8608695652173913,5814.303030303029,0,0,491534168,12
12,12,144,1.0,0.0,1,4,3,0,13,0,0,243840,-6,-1,0,0.25,0,0.0,0.0,0.0,0.9913793103448276,0,0.36107987,0.5815523,0.052868392,0.31543624,3,12,970,0,0,1.5,0.592800899887514,1641.5670103092784,0,0,605402009,12
9,20,180,1.0,0.1111111111111111,0,16,3,0,116,0,0,8,5250,0,1,0.013903744,1,0.0,0.0,0.0,0.6666666666666667,0,0.3495935,0.55103886,0.03432701,0.2054054,6,53,656,0,0,1.475,0.5383920505871725,67571.512195122,0,0,798038451,12
10,2,20,1.0,0.1,0,17,6,0,78,0,0,7677,1191,98388,0,0.47058824,4,52.0,2.0,0.0,0.9372586872586872,0,0.253886,0.69602764,0.13816926,0.45454547,3,12,473,0,0,1.2666667,0.5975820379965457,5511.789269184613,0,0,287480008,12
15,10,150,1.0,0.0,1,23,4,0,13,0,1,1,49,0,0,0.003963012,0,0.0,0.0,0.0,0.9919354838709677,0,0.10556622,0.6026871,0.09596929,0.23923445,6,13,1042,2,0,0,0.5307101727447217,0.0,0,0,212719033,12
0,0,0,1.0,1.0,0,22,6,0,16,0,0,107,-532,2,0,0.058333334,0,0.0,0.0,0.0,1.0,0,0.033988316,0.77230483,0.12055231,0.19514292,3,18,7516,17,0,1.0,0.4764425622022234,1019.5039914848326,0,0,470163131,12
35,5,175,1.0,0.0,1,6,4,0,11,0,0,6158,-4,-1,0,0.00295858,0,0.0,0.0,0.0,1.0,0,0.026096033,0.7794885,0.11828027,0.18623523,3,25,15342,18,0,1.0,0.33748370273794004,25.096076130882544,0,0,642568250,12
25,4,100,1.0,0.0,0,10,1,0,28,0,0,626,5,2,0,0.7751479,0,0.0,0.0,0.0,1.0,0,0.196932,0.662728,0.0723466,0.18387777,2,25,4818,1,0,1.0,0.37656989911467986,442.7131589871315,0,0,308454146,12
0,0,0,1.0,1.0,0,8,7,0,50,1,0,124721,11858,-1,0,0.002688172,0,0.0,0.0,0.0,1.0,0,0.042001788,0.79624665,0.10634495,0.16413793,3,16,1089,1,0,1.0,0.6262265834076717,1465.7586776859507,0,0,536327724,12
19,13,247,1.0,0.0,0,22,2,0,47,0,1,306,0,306,0,0.03661854,111,0.0,0.0,0.0,0.9709302325581395,0,0.34960273,0.8320091,0.08286039,0.20738636,3,21,834,0,0,1.0,0.5980603448275862,1421.420047961631,0,0,704162645,12
25,2,50,1.0,0.0,1,16,2,0,0,0,1,4,37468,4,0,0.01529052,5,0.0,0.0,0.0,0.9878048780487805,0,0.1416007,0.71709174,0.15537965,0.36985347,2,36,3576,1,0,1.0,0.44620345939607153,0.0,0,0,60862926,1
25,2,50,1.0,0.0,1,16,2,0,0,0,1,4,37468,4,0,0.01529052,5,0.0,0.0,0.0,0.9878048780487805,0,0.1416007,0.71709174,0.15537965,0.36985347,2,36,3576,1,0,1.0,0.44620345939607153,0.0,0,0,60862926,11
19,4,76,1.0,0.0,1,20,5,0,17,0,1,0,-225,0,0,0.054054055,0,0.0,0.0,0.0,1.0,0,0.033613447,0.7708174,0.14056532,0.23559539,2,20,1342,1,0,0,0.4820473644003056,0.0,0,0,381376796,1
19,4,76,1.0,0.0,1,20,5,0,17,0,1,0,-225,0,0,0.054054055,0,0.0,0.0,0.0,1.0,0,0.033613447,0.7708174,0.14056532,0.23559539,2,20,1342,1,0,0,0.4820473644003056,0.0,0,0,381376796,11
32,7,224,1.0,0.0,1,18,5,0,19,0,0,10114,47,88665,0,0.105,0,0.0,0.0,0.0,0.9965753424657534,0,0.24250989,0.78999436,0.105992086,0.24007683,4,22,3578,1,0,1.2,0.42476137001684444,673.4766784671759,0,0,774331873,12
0,0,0,1.0,1.0,0,3,3,1,141,0,1,694,0,694,1,0.008650519,3,0.0,0.0,0.0,1.0,0,0.114915155,0.80351293,0.09526645,0.16056196,3,59,3417,1,0,1.1111112,0.4745459958320929,1627.431782265146,0,0,68538071,9
7,1,7,1.0,0.0,0,1,2,0,14,0,1,1390,266,0,0,0.6666667,0,0.0,0.0,0.0,0.9285714285714286,0,0.1175093,0.4964871,0.06612481,0.21136063,3,12,7267,0,0,1.0,0.25060992138791,7.468281271501307,0,0,550573371,12
10,4,40,1.0,0.0,1,5,6,0,0,0,0,8418,-26,-1,0,0.0625,0,0.0,0.0,0.0,0.925,1,0.066055045,0.7376147,0.14678898,0.27972028,3,11,528,3,0,1.0,0.7155963302752294,1756.536796536797,0,0,342243692,5
10,4,40,1.0,0.0,1,5,6,0,0,0,0,8418,-26,-1,0,0.0625,0,0.0,0.0,0.0,0.925,1,0.066055045,0.7376147,0.14678898,0.27972028,3,11,528,3,0,1.0,0.7155963302752294,1756.536796536797,0,0,342243692,11
0,0,0,1.0,1.0,0,2,3,0,20,0,0,15008,306,-1,0,0.0045454544,0,0.0,0.0,0.0,1.0,0,0.03298897,0.7767131,0.0969207,0.14984567,3,25,20126,12,0,1.0,0.2588657788418375,0.0,0,0,280999180,12
42,3,126,1.0,0.023809523809523808,1,16,6,0,19,0,0,10412,727,1,0,0.001310616,0,0.0,0.0,0.0,0.9989247311827957,0,0.25893226,0.7267644,0.026428865,0.05987465,15,641,17004,6,0,1.0,0.31132241591829546,0.0,0,0,406702009,12
10,9,90,1.0,0.0,1,7,4,0,19,0,0,3770,1336,-1,0,0.0015503876,0,0.0,0.0,0.0,1.0,0,0.06834596,0.68663025,0.10868417,0.21327342,3,20,5684,12,0,3.5,0.32436627004655977,73.50316678395497,0,0,532326382,5
10,9,90,1.0,0.0,1,7,4,0,19,0,0,3770,1336,-1,0,0.0015503876,0,0.0,0.0,0.0,1.0,0,0.06834596,0.68663025,0.10868417,0.21327342,3,20,5684,12,0,3.5,0.32436627004655977,73.50316678395497,0,0,532326382,11
1,2,2,1.0,0.0,1,8,3,0,85,0,0,33,7,-1,0,0.0038022813,0,0.0,0.0,0.0,0.9166666666666667,0,0.033630572,0.7656051,0.12178344,0.19958246,3,48,3892,4,0,1.0,0.39490445859872614,1355.3370435726886,0,0,497365787,12
16,3,48,1.0,0.0,0,7,7,0,0,0,0,18948,-22,-1,0,0.014285714,0,0.0,0.0,0.0,0.9912280701754387,0,0.28216216,0.72432435,0.1027027,0.30254778,4,75,981,3,0,1.0,0.564206268958544,31.314984709480125,0,0,172235751,5
16,3,48,1.0,0.0,0,7,7,0,0,0,0,18948,-22,-1,0,0.014285714,0,0.0,0.0,0.0,0.9912280701754387,0,0.28216216,0.72432435,0.1027027,0.30254778,4,75,981,3,0,1.0,0.564206268958544,31.314984709480125,0,0,172235751,11
7,4,28,1.0,0.0,0,22,4,0,20,0,1,29,0,0,0,0.28691983,0,0.0,0.0,0.0,0.9829059829059829,0,0.14676286,0.75963545,0.09170306,0.17595628,3,13,5261,0,0,1.0,0.3093484419263456,240.5747956662231,0,0,313080733,12
1,6,6,1.0,0.0,1,18,5,0,21,0,0,384,-367,1,0,0.0026809652,0,-2.0,0.0,-2.0,1.0,0,0.19514416,0.77137077,0.10986343,0.23557484,4,15,9882,19,0,1.0,0.28153768335862417,790.3825136612022,0,0,153400929,12
16,13,208,1.0,0.0,0,4,3,1,146,1,0,1117,37,-1,0,0.005952381,0,0.0,0.0,0.0,0.9836065573770492,0,0.08302583,0.48154983,0.10793358,0.37142858,10,28,1004,2,0,1.0,0.48364485981308414,3939.2880570740376,0,0,613382181,12
1,3,3,1.0,0.0,0,13,5,0,68,0,0,340,1,60791,0,0.0011092623,0,0.0,0.0,0.0,0.8888888888888888,0,0.04734577,0.75370634,0.11286466,0.19016922,3,15,2061,6,1,1.1818181,0.5290806754221389,1889.7353786436756,0,0,356372986,12
10,4,40,1.0,0.0,1,9,6,0,14,0,0,1353,-746,-1,0,5.931198E-4,0,0.0,0.0,0.0,0.9880952380952381,0,0.06686478,0.7667162,0.0936107,0.15441176,2,18,673,0,0,1.0,0.5809806835066865,185.62852897473996,0,0,617560415,12
14,4,56,1.0,0.0,1,16,4,0,0,0,0,7016,1,-1,1,0.0022935779,0,0.0,0.0,0.0,0.9910714285714286,0,0.0831075,0.6729901,0.115627825,0.24380952,3,12,1277,4,0,1.0,0.6495204882301656,0.0,0,0,315949206,5
14,4,56,1.0,0.0,1,19,4,0,0,0,0,2503,-95,-1,0,0.0035714286,0,0.0,0.0,0.0,0.9910714285714286,0,0.083408885,0.67089754,0.11514053,0.243762,3,12,1255,4,0,1.0,0.6456692913385826,0.0,0,0,270274202,5
58,2,116,1.0,0.0,0,20,7,0,23,0,0,291,34,0,0,0.011111111,0,0.0,0.0,0.0,0.9912280701754386,0,0.1924342,0.68914473,0.014802632,0.030716723,2,14,1256,7,0,1.0,0.5736925515055468,0.0,0,0,482604068,12
23,10,230,1.0,0.0,0,22,7,0,29,0,0,15858,1094,1912232,0,0.0011513158,1,0.0,0.0,0.0,0.9992625368731564,0,0.2087633,0.68407685,0.07937768,0.20048116,4,18,6302,4,0,1.0,0.3700433705080545,303.69025706125035,0,0,744699801,12
16,2,32,1.0,0.0,0,4,4,0,0,0,0,5922,58,10000,0,0.02925532,1,0.0,0.0,0.0,0.9732142857142857,0,0.07063197,0.7769517,0.13011153,0.22580644,3,15,824,8,0,1.0,0.5092936802973977,0.0,0,0,289819072,12
21,3,63,1.0,0.2857142857142857,1,15,7,0,19,0,0,20556,2134,-1,0,0.002096436,0,18.0,6.0,0.0,0.4576271186440678,0,0.13473316,0.7130359,0.111986004,0.2401501,3,18,842,1,0,1.7222222,0.4899387576552931,16882.2331591449,0,0,730219755,12
11,3,33,1.0,0.0,1,5,4,0,23,0,0,24373,-13,-1,0,0.0036630037,0,0.0,0.0,0.0,0.9876543209876543,0,0.13057962,0.7475017,0.09260493,0.17662008,3,13,1478,7,0,1.0,0.4363757495003331,1124.490204153674,0,0,21782017,2
11,3,33,1.0,0.0,1,5,4,0,23,0,0,24373,-13,-1,0,0.0036630037,0,0.0,0.0,0.0,0.9876543209876543,0,0.13057962,0.7475017,0.09260493,0.17662008,3,13,1478,7,0,1.0,0.4363757495003331,1124.490204153674,0,0,21782017,11
27,6,162,1.0,0.037037037037037035,1,12,6,0,26,0,1,16,1824,9,0,0.0020290834,0,6.0,1.0,0.0,0.999,0,0.26692903,0.7450129,0.09282128,0.2409299,6,30,7331,3,0,1.0,0.4071494283085819,1730.6452052925927,0,0,531438560,5
27,6,162,1.0,0.037037037037037035,1,12,6,0,26,0,1,16,1824,9,0,0.0020290834,0,6.0,1.0,0.0,0.999,0,0.26692903,0.7450129,0.09282128,0.2409299,6,30,7331,3,0,1.0,0.4071494283085819,1730.6452052925927,0,0,531438560,11
11,3,33,1.0,0.0,0,20,1,1,0,0,0,31756,8731,12,0,0.069767445,0,0.0,0.0,0.0,0.9481182956792713,0,0.070180155,0.72250605,0.07744017,0.13470533,2,26,3729,0,0,1.0,0.34584450402144773,0.0,0,0,768971212,12
7,7,49,1.0,0.0,0,15,4,0,0,0,1,38913,-249,1112,0,0.8333333,0,0.0,0.0,0.0,0.8387096774193549,1,0.27807486,0.4064171,0.03208556,0.33333334,3,9,185,0,0,1.0,0.8465608465608465,1062.745945945946,0,0,379792877,12
101,4,404,1.0,0.0,1,5,5,0,22,0,0,601,128,-1,0,0.0013550136,0,0.0,0.0,0.0,0.9933993399339934,0,0.027978458,0.7588336,0.13490082,0.22636104,3,18,7693,11,0,1.1304348,0.5505647491463095,1402.3788697726884,0,0,270386374,5
101,4,404,1.0,0.0,1,5,5,0,22,0,0,601,128,-1,0,0.0013550136,0,0.0,0.0,0.0,0.9933993399339934,0,0.027978458,0.7588336,0.13490082,0.22636104,3,18,7693,11,0,1.1304348,0.5505647491463095,1402.3788697726884,0,0,270386374,11
12,6,72,1.0,0.08333333333333333,0,16,5,0,0,0,0,5737,596,70387,0,0.0013793104,0,6.0,1.0,0.0,0.9056093160570773,0,0.10923036,0.78471303,0.10817244,0.19067599,4,21,3788,0,0,1.3636364,0.47757255936675463,576.8785638859558,0,0,741936408,12
0,0,0,1.0,1.0,1,8,6,0,13,0,0,12428,1804,-1,0,0.006329114,0,0.0,0.0,0.0,1.0,0,0.14114833,0.60406697,0.099282295,0.27302632,2,12,823,2,0,1.0,0.6172248803827751,1290.839143845219,0,0,211429320,12
7,3,21,1.0,0.0,0,16,4,1,227,1,0,4275,0,73708,1,0.14285715,0,-28.0,0.0,-4.0,0.9523809523809523,0,0.042372882,0.7595339,0.05720339,0.086677365,2,51,847,0,0,1.125,0.5847457627118644,3914.276805077578,0,0,451872684,12
18,3,54,1.0,0.0,0,7,1,1,182,0,0,168,-5,59193,1,0.005430566,6,0.0,0.0,0.0,0.9607843137254902,0,0.25887573,0.65384614,0.07100592,0.21917808,2,53,499,0,0,1.0714285,0.7263313609467456,6221.064049001959,0,0,361229474,12
0,0,0,1.0,1.0,0,21,3,0,89,1,0,58,208,521636,0,0.0011732499,0,0.0,0.0,0.0,1.0,0,0.087541126,0.7242169,0.12301531,0.2394876,4,16,6902,14,1,1.0,0.4084748180910258,3604.770791075051,0,0,329317751,12
12,4,48,1.0,0.0,0,0,4,0,0,0,0,168,-13,-1,0,3.3300032E-4,0,0.0,0.0,0.0,0.9939393939393939,0,0.048415635,0.79958177,0.077368505,0.11482454,2,22,6378,3,0,1.0,0.3846401028277635,0.0,0,0,286960421,2
12,4,48,1.0,0.0,0,0,4,0,0,0,0,168,-13,-1,0,3.3300032E-4,0,0.0,0.0,0.0,0.9939393939393939,0,0.048415635,0.79958177,0.077368505,0.11482454,2,22,6378,3,0,1.0,0.3846401028277635,0.0,0,0,286960421,11
7,5,35,1.0,0.0,0,15,3,0,115,0,1,47,0,47,1,0.036337208,18,0.0,0.0,0.0,0.9933333333333334,0,0.03380721,0.8069522,0.0631068,0.088878036,3,38,11619,17,0,1.0,0.38858131487889275,306.08072983905674,0,0,365656142,9
0,0,0,1.0,1.0,1,3,6,0,0,0,0,794,-1864,1,0,0.0016680567,0,0.0,0.0,0.0,1.0,0,0.13245033,0.6754967,0.1589404,0.41379312,3,15,1207,9,0,0,0.5,139.98342999171498,0,0,324396822,12
60,5,300,1.0,0.0,0,10,1,1,0,0,0,7792,789,6808,0,0.6388889,2,0.0,0.0,0.0,0.9939024390243902,0,0.2723099,0.7827833,0.09296987,0.22268042,3,15,3510,3,0,1.0,0.4418938307030129,100.35783475783477,0,0,117961992,12
